# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
kmeans 3 1 16009 0.40229685207 0.450285249102 1.0897 0.8906  4.7880 0.0010 1.0052 -0.876727778125 1.10078537073 1.03806265226 -0.8767 1.1008 1.0381
kmeans 3 2 18976 0.40229685207 0.393780201548 2.0347 0.9134  6.3690 0.0010 1.8543 -1.71073071248 2.16271147766 2.06084106239 -1.7107 2.1627 2.0608
kmeans 3 3 6332 0.40229685207 0.306492321464 1.9432 1.0839  5.4662 0.0014 1.3537 -0.327639924195 2.649366235 1.86078916614 -0.3276 2.6494 1.8608
kmeans 4 1 9632 0.363787624338 0.431870119525 0.8682 0.7604  4.7880 0.0010 0.7890 -0.637724979236 0.901923380399 0.822516922757 -0.6377 0.9019 0.8225
kmeans 4 2 10733 0.363787624338 0.322936842206 2.2648 0.8629  5.4866 0.0017 2.0380 -1.83222677723 2.47596543371 2.32037119165 -1.8322 2.4760 2.3204
kmeans 4 3 5812 0.363787624338 0.296389897418 1.9368 1.0571  4.3164 0.0017 1.3268 -0.271655540262 2.6623425671 1.84221008259 -0.2717 2.6623 1.8422
kmeans 4 4 15140 0.363787624338 0.375306543747 1.5710 0.6751  3.1005 0.0010 1.4497 -1.39935653897 1.63160336856 1.58344980185 -1.3994 1.6316 1.5834
kmeans 5 1 4507 0.327360833058 0.23001423512 2.5408 0.9234  5.1192 0.0036 2.2706 -2.00676015088 2.82174528511 2.6054956734 -2.0068 2.8217 2.6055
kmeans 5 2 7590 0.327360833058 0.406337821507 0.7859 0.7114  3.3651 0.0010 0.7081 -0.545783662714 0.827050065876 0.741474703557 -0.5458 0.8271 0.7415
kmeans 5 3 11455 0.327360833058 0.334716950525 1.3830 0.6252  4.7880 0.0010 1.2804 -1.24276944566 1.42737747708 1.38418280227 -1.2428 1.4274 1.3842
kmeans 5 4 5426 0.327360833058 0.290894690675 1.9378 1.0483  4.1251 0.0028 1.3100 -0.226959638776 2.67986877995 1.83075211942 -0.2270 2.6799 1.8308
kmeans 5 5 12339 0.327360833058 0.323544214008 1.9184 0.6455  2.6994 0.0014 1.7391 -1.61428024962 2.0707820731 1.97318623876 -1.6143 2.0708 1.9732
kmeans 6 1 6964 0.326014287653 0.275798487351 1.9078 0.6697  2.9070 0.0014 1.5490 -1.02635798392 2.35192633544 2.01550574383 -1.0264 2.3519 2.0155
kmeans 6 2 7040 0.326014287653 0.399424813946 0.7618 0.6957  3.3651 0.0010 0.6856 -0.523604545455 0.802670738636 0.7168078125 -0.5236 0.8027 0.7168
kmeans 6 3 3100 0.326014287653 0.287227072651 1.9820 1.0073  4.4102 0.0052 1.2095 0.117151935484 2.84059903226 1.7528216129 0.1172 2.8406 1.7528
kmeans 6 4 4382 0.326014287653 0.245447785495 2.5429 0.8869  5.1192 0.0036 2.2866 -2.06085166591 2.79790597901 2.60111889548 -2.0609 2.7979 2.6011
kmeans 6 5 10591 0.326014287653 0.319640056815 1.3313 0.6101  4.7880 0.0014 1.2285 -1.17947993579 1.38409035974 1.33423727693 -1.1795 1.3841 1.3342
kmeans 6 6 9240 0.326014287653 0.366456385702 1.8831 0.5503  2.8989 0.0010 1.7599 -1.79436049784 1.9137525974 1.88986103896 -1.7944 1.9138 1.8899
kmeans 7 1 3844 0.338123744552 0.269687110567 1.3242 0.6883  2.5123 0.0028 0.9811 -0.402198491155 1.75506477627 1.31505827263 -0.4022 1.7551 1.3151
kmeans 7 2 6483 0.338123744552 0.449675759598 0.7306 0.6156  3.3651 0.0010 0.6767 -0.59429816443 0.726908221502 0.693389325929 -0.5943 0.7269 0.6934
kmeans 7 3 9662 0.338123744552 0.354821504924 1.3790 0.5462  4.7880 0.0014 1.2961 -1.32883709377 1.37033429932 1.37100620989 -1.3288 1.3703 1.3710
kmeans 7 4 6602 0.338123744552 0.277045222595 1.9515 0.6416  2.8507 0.0014 1.5942 -1.08431535898 2.39249681915 2.06808345956 -1.0843 2.3925 2.0681
kmeans 7 5 8739 0.338123744552 0.350663464148 1.9325 0.5431  2.9440 0.0010 1.8008 -1.8220526376 1.97917736583 1.94638906053 -1.8221 1.9792 1.9464
kmeans 7 6 2409 0.338123744552 0.341840437864 2.1288 0.9320  3.9185 0.0071 1.2787 0.142253632213 3.08013325031 1.88349066002 0.1423 3.0801 1.8835
kmeans 7 7 3578 0.338123744552 0.244006143942 2.6014 0.8923  4.7882 0.0036 2.3426 -2.12297037451 2.85839910565 2.65793264394 -2.1230 2.8584 2.6579
kmeans 8 1 3914 0.327514523373 0.257022943389 1.3598 0.6872  2.5649 0.0028 1.0103 -0.425336228922 1.80016096065 1.35567245784 -0.4253 1.8002 1.3557
kmeans 8 2 5759 0.327514523373 0.266915434781 1.9880 0.6491  2.7040 0.0014 1.6033 -1.04430699774 2.46728563987 2.10307015107 -1.0443 2.4673 2.1031
kmeans 8 3 7035 0.327514523373 0.360398329341 1.1979 0.4919  4.7880 0.0017 1.1306 -1.17178820185 1.17476716418 1.18504591329 -1.1718 1.1748 1.1850
kmeans 8 4 2231 0.327514523373 0.359541244186 2.1234 0.8991  4.0508 0.0086 1.2520 0.196167189601 3.08385611833 1.86500179292 0.1962 3.0839 1.8650
kmeans 8 5 5256 0.327514523373 0.424731181748 0.6648 0.5839  3.1187 0.0010 0.6076 -0.501051940639 0.680306316591 0.630214231355 -0.5011 0.6803 0.6302
kmeans 8 6 6600 0.327514523373 0.342172005475 2.1611 0.5520  2.6948 0.0017 1.9861 -1.93439848485 2.2829 2.20742181818 -1.9344 2.2829 2.2074
kmeans 8 7 1619 0.327514523373 0.219853013502 2.8661 1.0082  4.3780 0.0057 2.5647 -2.28066399012 3.20827424336 2.91017603459 -2.2807 3.2083 2.9102
kmeans 8 8 8903 0.327514523373 0.315012990445 1.6718 0.5137  2.8458 0.0010 1.5578 -1.57196585421 1.7074411996 1.68472615972 -1.5720 1.7074 1.6847
meanshift 4 1 -24393 0.368085145249 0.366663752447 1.7033 1.4591  6.5944 0.0010 1.5252 -1.42187555706 1.82884079623 1.73181388736 -1.1690 1.8177 1.6264
meanshift 4 2 1 0.368085145249 0.0 N/A N/A N/A N/A 1.8353 -2.005 2.294 -0.994 -2.0050 2.2940 -0.9940
meanshift 4 3 159 0.368085145249 0.739381330097 3.6277 0.9606  3.3013 0.0225 3.2532 -3.807 5.778 5.005 -2.9442 4.1002 3.6599
meanshift 4 4 14 0.368085145249 0.35468198944 1.1045 1.7399  4.7346 0.0346 1.0976 -1.055 -0.674 2.641 -0.5466 -0.0221 0.9384
